x_mm,r_mm,x_m,r_m
82.31312618207221,23.689545743727056,0.0823131261820722,0.023689545743727055
82.36515404491296,23.684791134295647,0.08236515404491296,0.023684791134295648
82.41720737467931,23.680323955895624,0.08241720737467931,0.023680323955895623
82.46928458345357,23.67614434480091,0.08246928458345357,0.02367614434480091
82.52138408258963,23.672252428513023,0.08252138408258963,0.02367225242851302
82.57350428276142,23.668648325757164,0.08257350428276142,0.023668648325757165
82.62564359401131,23.66533214647864,0.08262564359401131,0.02366533214647864
82.67780042579875,23.66230399183945,0.08267780042579875,0.02366230399183945
82.72997318704866,23.65956395421526,0.08272997318704865,0.023659563954215257
82.78216028620002,23.657112117192526,0.08278216028620003,0.023657112117192524
82.83436013125448,23.654948555565998,0.08283436013125449,0.023654948555565998
82.88657112982483,23.6530733353364,0.08288657112982482,0.0236530733353364
82.93879168918359,23.65148651370845,0.08293879168918358,0.02365148651370845
82.99102021631168,23.65018813908907,0.08299102021631168,0.02365018813908907
83.0432551179469,23.649178251085946,0.0830432551179469,0.023649178251085947
83.09549480063265,23.64845688050632,0.08309549480063265,0.02364845688050632
83.14773767076646,23.648024049356017,0.08314773767076646,0.023648024049356016
83.19998213464858,23.647879770838816,0.08319998213464858,0.023647879770838817
83.80633802620855,23.647879770838816,0.08380633802620854,0.023647879770838817
84.41269391776851,23.647879770838816,0.08441269391776851,0.023647879770838817
85.01904980932848,23.647879770838816,0.08501904980932848,0.023647879770838817
85.62540570088846,23.647879770838816,0.08562540570088846,0.023647879770838817
86.23176159244842,23.647879770838816,0.08623176159244843,0.023647879770838817
86.8381174840084,23.647879770838816,0.0868381174840084,0.023647879770838817
87.44447337556836,23.647879770838816,0.08744447337556836,0.023647879770838817
88.05082926712834,23.647879770838816,0.08805082926712833,0.023647879770838817
88.65718515868829,23.647879770838816,0.0886571851586883,0.023647879770838817
89.26354105024828,23.647879770838816,0.08926354105024828,0.023647879770838817
89.86989694180825,23.647879770838816,0.08986989694180825,0.023647879770838817
90.47625283336822,23.647879770838816,0.09047625283336821,0.023647879770838817
91.08260872492818,23.647879770838816,0.09108260872492818,0.023647879770838817
91.68896461648815,23.647879770838816,0.09168896461648815,0.023647879770838817
92.29532050804812,23.647879770838816,0.09229532050804812,0.023647879770838817
92.90167639960808,23.647879770838816,0.09290167639960809,0.023647879770838817
93.50803229116805,23.647879770838816,0.09350803229116805,0.023647879770838817
94.11438818272804,23.647879770838816,0.09411438818272803,0.023647879770838817
94.720744074288,23.647879770838816,0.094720744074288,0.023647879770838817
95.32709996584796,23.647879770838816,0.09532709996584797,0.023647879770838817
95.93345585740794,23.647879770838816,0.09593345585740794,0.023647879770838817
96.5398117489679,23.647879770838816,0.0965398117489679,0.023647879770838817
97.14616764052788,23.647879770838816,0.09714616764052787,0.023647879770838817
97.75252353208785,23.647879770838816,0.09775252353208785,0.023647879770838817
98.35887942364782,23.647879770838816,0.09835887942364782,0.023647879770838817
98.96523531520779,23.647879770838816,0.09896523531520779,0.023647879770838817
99.57159120676776,23.647879770838816,0.09957159120676776,0.023647879770838817
100.17794709832772,23.647879770838816,0.10017794709832772,0.023647879770838817
100.78430298988769,23.647879770838816,0.10078430298988769,0.023647879770838817
101.39065888144766,23.647879770838816,0.10139065888144766,0.023647879770838817
101.99701477300762,23.647879770838816,0.10199701477300763,0.023647879770838817
102.6033706645676,23.647879770838816,0.10260337066456761,0.023647879770838817
103.20972655612758,23.647879770838816,0.10320972655612758,0.023647879770838817
103.81608244768755,23.647879770838816,0.10381608244768754,0.023647879770838817
104.4224383392475,23.647879770838816,0.10442243833924751,0.023647879770838817
105.02879423080748,23.647879770838816,0.10502879423080748,0.023647879770838817
105.63515012236746,23.647879770838816,0.10563515012236746,0.023647879770838817
106.24150601392743,23.647879770838816,0.10624150601392743,0.023647879770838817
106.84786190548739,23.647879770838816,0.1068478619054874,0.023647879770838817
